,id,price_value,fake_originality,warranty,size,discrepancy,flavor_odor,expiration_date
4431,1278307,0,0,0,0,0,0,0
4432,1205960,0,0,0,0,0,0,0
4433,1073064,0,0,0,0,0,0,0
4434,1033970,0,0,0,0,0,0,0
4435,1198009,0,0,0,0,0,0,0
4436,1004914,0,0,0,0,0,0,0
4437,1080052,0,0,0,0,0,0,0
4438,1214125,1,0,0,0,0,0,0
4439,1183693,0,0,0,0,0,0,0
4440,1026465,1,0,0,0,0,0,0
4441,1221525,0,0,0,0,0,0,0
4442,1042412,0,0,0,0,0,0,0
4443,1190358,0,0,0,0,0,0,0
4444,1120332,0,0,0,0,0,0,0
4445,1175087,0,0,0,0,0,0,0
4446,1204775,1,0,0,0,0,0,0
4447,1001204,0,0,0,0,0,0,0
4448,1001683,0,0,0,0,0,0,0
4449,1177699,0,0,0,0,0,0,0
4450,1119129,0,0,0,0,0,0,0
4451,1111950,0,0,0,0,0,0,0
4452,1103989,0,0,0,0,0,0,0
4453,1159295,0,0,0,0,0,0,0
4454,1010089,0,0,0,0,0,0,0
4455,1067827,0,0,0,0,0,0,0
4456,1081647,0,0,0,0,0,0,0
4457,1224051,0,0,0,0,0,0,0
4458,1070679,0,0,0,0,0,0,0
4459,1034082,0,0,0,0,0,0,0
4460,1006090,0,0,0,0,0,0,0
4461,1227825,0,0,0,0,0,0,0
4462,1126744,1,0,0,0,0,0,0
4463,1259963,1,0,0,0,0,0,0
4464,1076569,0,0,0,0,0,0,0
4465,1128349,0,0,0,0,0,0,0
4466,1004414,0,0,0,0,0,0,0
4467,1128193,0,0,0,0,0,0,0
4468,1112431,1,0,0,0,0,0,0
4469,1112565,0,0,0,0,0,0,0
4470,1194306,0,0,0,0,0,0,0
4471,1197206,0,0,0,0,0,0,0
4472,1094255,1,0,0,0,0,0,0
4473,1011360,0,0,0,0,0,0,0
4474,1107726,1,0,0,0,0,0,0
4475,1071800,0,0,0,0,0,0,0
4476,1261031,0,0,0,0,0,0,0
4477,1058846,0,0,0,0,0,0,0
4478,1027333,0,0,0,0,0,0,0
4479,1215242,1,0,0,0,0,0,0
4480,1011050,0,0,0,0,0,0,0
4481,1208054,1,0,0,0,0,0,0
4482,1121012,1,0,0,0,0,0,0
4483,1234603,0,0,0,0,0,0,0
4484,1032462,0,0,0,0,0,0,0
4485,1063667,0,0,0,0,0,0,0
4486,1198265,0,0,0,0,0,0,0
4487,1025520,1,0,0,0,0,0,0
4488,1090142,0,0,0,0,0,0,0
4489,1147280,1,0,0,0,0,0,0
4490,1210655,1,0,0,0,0,0,0
4491,1095464,0,0,0,0,0,0,0
4492,1208450,0,0,0,0,0,0,0
4493,1242873,1,0,0,0,0,0,0
4494,1120134,0,0,0,0,0,0,0
4495,1054197,0,0,0,0,0,0,0
4496,1022061,1,0,0,0,0,0,0
4497,1198243,0,0,0,0,0,0,0
4498,1043806,0,0,0,0,0,0,0
4499,1105268,1,0,0,0,0,0,0
4500,1068997,0,0,0,0,0,0,0
4501,1112805,0,0,0,0,0,0,0
4502,1151175,1,0,0,0,0,0,0
4503,1245026,0,0,0,0,0,0,0
4504,1243819,0,0,0,0,0,0,0
4505,1208885,1,0,0,0,0,0,0
4506,1101963,0,0,0,0,0,0,0
4507,1137469,0,0,0,0,0,0,0
4508,1095439,0,0,0,0,0,0,0
4509,1181101,0,0,0,0,0,0,0
4510,1069517,0,0,0,0,0,0,0
4511,1041990,0,0,0,0,0,0,0
4512,1254587,0,0,0,0,0,0,0
4513,1152482,0,0,0,0,0,0,0
4514,1196433,1,0,0,0,0,0,0
4515,1192953,0,0,0,0,0,0,0
4516,1081079,0,0,0,0,0,0,0
4517,1229052,0,0,0,0,0,0,0
4518,1006976,0,0,0,0,0,0,0
4519,1086346,0,0,0,0,0,0,0
4520,1223565,0,0,0,0,0,0,0
4521,1041459,0,0,0,0,0,0,0
4522,1239769,0,0,0,0,0,0,0
4523,1274512,1,0,0,0,0,0,0
4524,1153546,0,0,0,0,0,0,0
4525,1024609,0,0,0,0,0,0,0
4526,1155423,0,0,0,0,0,0,0
4527,1074235,0,0,0,0,0,0,0
4528,1197993,0,0,0,0,0,0,0
4529,1277858,0,0,0,0,0,0,0
4530,1172164,0,0,0,0,0,0,0
4531,1213829,0,0,0,0,0,0,0
4532,1187597,0,0,0,0,0,0,0
4533,1093741,0,0,0,0,0,0,0
4534,1232965,0,0,0,0,0,0,0
4535,1092458,0,0,0,0,0,0,0
4536,1070378,0,0,0,0,0,0,0
4537,1076570,1,0,0,0,0,0,0
4538,1195590,0,0,0,0,0,0,0
4539,1191087,0,0,0,0,0,0,0
4540,1187421,0,0,0,0,0,0,0
4541,1240686,0,0,0,0,0,0,0
4542,1255427,0,0,0,0,0,0,0
4543,1015959,0,0,0,0,0,0,0
4544,1265195,0,0,0,0,0,0,0
4545,1079951,0,0,0,0,0,0,0
4546,1001723,0,0,0,0,0,0,0
4547,1278388,0,0,0,0,0,0,0
4548,1183914,1,0,0,0,0,0,0
4549,1207215,0,0,0,0,0,0,0
4550,1046976,0,0,0,0,0,0,0
4551,1250651,0,0,0,0,0,0,0
4552,1206904,0,0,0,0,0,0,0
4553,1129146,1,0,0,0,0,0,0
4554,1253486,0,0,0,0,0,0,0
4555,1013472,0,0,0,0,0,0,0
4556,1134123,0,0,0,0,0,0,0
4557,1123964,0,0,0,0,0,0,0
4558,1073424,0,0,0,0,0,0,0
4559,1063162,1,0,0,0,0,0,0
4560,1039876,0,0,0,0,0,0,0
4561,1013401,0,0,0,0,0,0,0
4562,1214642,1,0,0,0,0,0,0
4563,1160791,1,0,0,0,0,0,0
4564,1223289,0,0,0,0,0,0,0
4565,1252269,0,0,0,0,0,0,0
4566,1261958,0,0,0,0,0,0,0
4567,1212631,0,0,0,0,0,0,0
4568,1214708,0,0,0,0,0,0,0
4569,1139126,0,0,0,0,0,0,0
4570,1125084,1,0,0,0,0,0,0
4571,1231355,0,0,0,0,0,0,0
4572,1116755,0,0,0,0,0,0,0
4573,1098247,0,0,0,0,0,0,0
4574,1174077,1,0,0,0,0,0,0
4575,1271068,0,0,0,0,0,0,0
4576,1159160,0,0,0,0,0,0,0
4577,1238061,0,0,0,0,0,0,0
4578,1226468,0,0,0,0,0,0,0
4579,1030611,0,0,0,0,0,0,0
4580,1025548,0,0,0,0,0,0,0
4581,1151473,0,0,0,0,0,0,0
4582,1028452,0,0,0,0,0,0,0
4583,1159904,0,0,0,0,0,0,0
4584,1031151,0,0,0,0,0,0,0
4585,1143842,1,0,0,0,0,0,0
4586,1116751,0,0,0,0,0,0,0
4587,1100222,0,0,0,0,0,0,0
4588,1186837,0,0,0,0,0,0,0
4589,1033248,0,0,0,0,0,0,0
4590,1074605,0,0,0,0,0,0,0
4591,1155728,1,0,0,0,0,0,0
4592,1168313,0,0,0,0,0,0,0
4593,1263868,0,0,0,0,0,0,0
4594,1048655,0,0,0,0,0,0,0
4595,1266228,0,0,0,0,0,0,0
4596,1090156,0,0,0,0,0,0,0
4597,1067752,0,0,0,0,0,0,0
4598,1035632,0,0,0,0,0,0,0
4599,1161424,0,0,0,0,0,0,0
4600,1032745,0,0,0,0,0,0,0
4601,1245030,0,0,0,0,0,0,0
4602,1023824,1,0,0,0,0,0,0
4603,1125938,0,0,0,0,0,0,0
4604,1262466,0,0,0,0,0,0,0
4605,1269882,0,0,0,0,0,0,0
4606,1111018,1,0,0,0,0,0,0
4607,1149038,0,0,0,0,0,0,0
4608,1237371,0,0,0,0,0,0,0
4609,1124200,0,0,0,0,0,0,0
4610,1240492,0,0,0,0,0,0,0
4611,1279547,0,0,0,0,0,0,0
4612,1222085,0,0,0,0,0,0,0
4613,1175080,1,0,0,0,0,0,0
4614,1161369,1,0,0,0,0,0,0
4615,1008025,0,0,0,0,0,0,0
4616,1270562,0,0,0,0,0,0,0
4617,1073975,0,0,0,0,0,0,0
4618,1071646,0,0,0,0,0,0,0
4619,1229149,0,0,0,0,0,0,0
4620,1267656,1,0,0,0,0,0,0
4621,1233752,1,0,0,0,0,0,0
4622,1213356,1,0,0,0,0,0,0
4623,1130676,0,0,0,0,0,0,0
4624,1242047,0,0,0,0,0,0,0
4625,1083265,0,0,0,0,0,0,0
4626,1154461,1,0,0,0,0,0,0
4627,1120485,1,0,0,0,0,0,0
4628,1127894,1,0,0,0,0,0,0
4629,1224783,0,0,0,0,0,0,0
4630,1005285,0,0,0,0,0,0,0
4631,1163344,0,0,0,0,0,0,0
4632,1083596,1,0,0,0,0,0,0
4633,1118992,0,0,0,0,0,0,0
4634,1153242,0,0,0,0,0,0,0
4635,1159681,0,0,0,0,0,0,0
4636,1056334,0,0,0,0,0,0,0
4637,1246041,0,0,0,0,0,0,0
4638,1272687,0,0,0,0,0,0,0
4639,1268069,0,0,0,0,0,0,0
4640,1184799,0,0,0,0,0,0,0
4641,1259097,0,0,0,0,0,0,0
4642,1110608,1,0,0,0,0,0,0
4643,1115696,0,0,0,0,0,0,0
4644,1015366,0,0,0,0,0,0,0
4645,1144658,0,0,0,0,0,0,0
4646,1158459,0,0,0,0,0,0,0
4647,1167916,0,0,0,0,0,0,0
4648,1178524,0,0,0,0,0,0,0
4649,1155619,1,0,0,0,0,0,0
4650,1110261,0,0,0,0,0,0,0
4651,1166465,0,0,0,0,0,0,0
4652,1252286,0,0,0,0,0,0,0
4653,1141527,0,0,0,0,0,0,0
4654,1171253,1,0,0,0,0,0,0
4655,1257308,0,0,0,0,0,0,0
4656,1195490,1,0,0,0,0,0,0
4657,1088466,0,0,0,0,0,0,0
4658,1123850,1,0,0,0,0,0,0
4659,1128756,0,0,0,0,0,0,0
4660,1219264,0,0,0,0,0,0,0
4661,1261453,1,0,0,0,0,0,0
4662,1104292,0,0,0,0,0,0,0
4663,1232543,0,0,0,0,0,0,0
4664,1134922,0,0,0,0,0,0,0
4665,1020757,1,0,0,0,0,0,0
4666,1064425,0,0,0,0,0,0,0
4667,1091080,0,0,0,0,0,0,0
4668,1109976,0,0,0,0,0,0,0
4669,1084680,0,0,0,0,0,0,0
4670,1105685,0,0,0,0,0,0,0
4671,1270914,0,0,0,0,0,0,0
4672,1015726,0,0,0,0,0,0,0
4673,1178368,0,0,0,0,0,0,0
4674,1058329,0,0,0,0,0,0,0
4675,1082294,1,0,0,0,0,0,0
4676,1128953,0,0,0,0,0,0,0
4677,1136565,0,0,0,0,0,0,0
4678,1216617,1,0,0,0,0,0,0
4679,1257765,0,0,0,0,0,0,0
4680,1011292,0,0,0,0,0,0,0
4681,1127096,0,0,0,0,0,0,0
4682,1033029,0,0,0,0,0,0,0
4683,1209841,0,0,0,0,0,0,0
4684,1230202,0,0,0,0,0,0,0
4685,1136244,0,0,0,0,0,0,0
4686,1227735,0,0,0,0,0,0,0
4687,1066818,0,0,0,0,0,0,0
4688,1028825,0,0,0,0,0,0,0
4689,1053687,1,0,0,0,0,0,0
4690,1166777,1,0,0,0,0,0,0
4691,1005317,0,0,0,0,0,0,0
4692,1227619,0,0,0,0,0,0,0
4693,1119611,0,0,0,0,0,0,0
4694,1180280,1,0,0,0,0,0,0
4695,1006149,0,0,0,0,0,0,0
4696,1117116,1,0,0,0,0,0,0
4697,1210648,0,0,0,0,0,0,0
4698,1132715,0,0,0,0,0,0,0
4699,1262994,1,0,0,0,0,0,0
4700,1153076,0,0,0,0,0,0,0
4701,1140613,0,0,0,0,0,0,0
4702,1076827,1,0,0,0,0,0,0
4703,1254287,0,0,0,0,0,0,0
4704,1246626,0,0,0,0,0,0,0
4705,1045275,0,0,0,0,0,0,0
4706,1172977,0,0,0,0,0,0,0
4707,1254319,0,0,0,0,0,0,0
4708,1025508,0,0,0,0,0,0,0
4709,1231671,1,0,0,0,0,0,0
4710,1065992,0,0,0,0,0,0,0
4711,1258107,0,0,0,0,0,0,0
4712,1157881,1,0,0,0,0,0,0
4713,1014434,0,0,0,0,0,0,0
4714,1007870,0,0,0,0,0,0,0
4715,1256110,0,0,0,0,0,0,0
4716,1104300,0,0,0,0,0,0,0
4717,1112166,0,0,0,0,0,0,0
4718,1236352,0,0,0,0,0,0,0
4719,1014544,0,0,0,0,0,0,0
4720,1239424,0,0,0,0,0,0,0
4721,1202866,1,0,0,0,0,0,0
4722,1060656,0,0,0,0,0,0,0
4723,1004094,1,0,0,0,0,0,0
4724,1086689,0,0,0,0,0,0,0
4725,1257656,0,0,0,0,0,0,0
4726,1068287,0,0,0,0,0,0,0
4727,1114422,0,0,0,0,0,0,0
4728,1208918,0,0,0,0,0,0,0
4729,1239313,1,0,0,0,0,0,0
4730,1022027,1,0,0,0,0,0,0
4731,1084929,0,0,0,0,0,0,0
4732,1092176,1,0,0,0,0,0,0
4733,1048412,1,0,0,0,0,0,0
4734,1023935,0,0,0,0,0,0,0
4735,1247957,0,0,0,0,0,0,0
4736,1130151,0,0,0,0,0,0,0
4737,1105878,0,0,0,0,0,0,0
4738,1107849,0,0,0,0,0,0,0
4739,1022593,0,0,0,0,0,0,0
4740,1244131,0,0,0,0,0,0,0
4741,1209359,1,0,0,0,0,0,0
4742,1092839,0,0,0,0,0,0,0
4743,1098770,0,0,0,0,0,0,0
4744,1163313,1,0,0,0,0,0,0
4745,1185300,1,0,0,0,0,0,0
4746,1042020,0,0,0,0,0,0,0
4747,1078801,0,0,0,0,0,0,0
4748,1171338,0,0,0,0,0,0,0
4749,1091572,0,0,0,0,0,0,0
4750,1117763,0,0,0,0,0,0,0
4751,1082891,0,0,0,0,0,0,0
4752,1242773,0,0,0,0,0,0,0
4753,1032944,0,0,0,0,0,0,0
4754,1206322,0,0,0,0,0,0,0
4755,1014659,0,0,0,0,0,0,0
4756,1003218,1,0,0,0,0,0,0
4757,1198545,0,0,0,0,0,0,0
4758,1244014,0,0,0,0,0,0,0
4759,1150080,0,0,0,0,0,0,0
4760,1126918,0,0,0,0,0,0,0
4761,1004001,0,0,0,0,0,0,0
4762,1274879,0,0,0,0,0,0,0
4763,1276118,1,0,0,0,0,0,0
4764,1073851,0,0,0,0,0,0,0
4765,1066409,0,0,0,0,0,0,0
4766,1117212,0,0,0,0,0,0,0
4767,1126041,0,0,0,0,0,0,0
4768,1172967,0,0,0,0,0,0,0
4769,1262924,1,0,0,0,0,0,0
4770,1238314,1,0,0,0,0,0,0
4771,1095167,0,0,0,0,0,0,0
4772,1237671,0,0,0,0,0,0,0
4773,1143071,0,0,0,0,0,0,0
4774,1060440,0,0,0,0,0,0,0
4775,1214221,0,0,0,0,0,0,0
4776,1149851,0,0,0,0,0,0,0
4777,1175538,0,0,0,0,0,0,0
4778,1086778,0,0,0,0,0,0,0
4779,1104889,0,0,0,0,0,0,0
4780,1102772,1,0,0,0,0,0,0
4781,1081063,1,0,0,0,0,0,0
4782,1177119,1,0,0,0,0,0,0
4783,1219657,0,0,0,0,0,0,0
4784,1270179,0,0,0,0,0,0,0
4785,1079668,0,0,0,0,0,0,0
4786,1157407,0,0,0,0,0,0,0
4787,1183237,0,0,0,0,0,0,0
4788,1196570,0,0,0,0,0,0,0
4789,1152917,0,0,0,0,0,0,0
4790,1132484,1,0,0,0,0,0,0
4791,1072833,0,0,0,0,0,0,0
4792,1092622,0,0,0,0,0,0,0
4793,1275170,0,0,0,0,0,0,0
4794,1209392,0,0,0,0,0,0,0
4795,1193403,0,0,0,0,0,0,0
4796,1195498,0,0,0,0,0,0,0
4797,1091012,0,0,0,0,0,0,0
4798,1120424,0,0,0,0,0,0,0
4799,1157130,0,0,0,0,0,0,0
4800,1223542,1,0,0,0,0,0,0
4801,1080028,0,0,0,0,0,0,0
4802,1036601,0,0,0,0,0,0,0
4803,1058175,0,0,0,0,0,0,0
4804,1265438,0,0,0,0,0,0,0
4805,1014607,0,0,0,0,0,0,0
4806,1229976,0,0,0,0,0,0,0
4807,1151199,0,0,0,0,0,0,0
4808,1137367,0,0,0,0,0,0,0
4809,1125452,0,0,0,0,0,0,0
4810,1158972,1,0,0,0,0,0,0
4811,1157274,0,0,0,0,0,0,0
4812,1231177,0,0,0,0,0,0,0
4813,1196732,1,0,0,0,0,0,0
4814,1140685,0,0,0,0,0,0,0
4815,1081943,1,0,0,0,0,0,0
4816,1123511,0,0,0,0,0,0,0
4817,1133849,1,0,0,0,0,0,0
4818,1040051,0,0,0,0,0,0,0
4819,1039878,0,0,0,0,0,0,0
4820,1011922,0,0,0,0,0,0,0
4821,1019946,0,0,0,0,0,0,0
4822,1122269,0,0,0,0,0,0,0
4823,1252894,1,0,0,0,0,0,0
4824,1066365,0,0,0,0,0,0,0
4825,1137870,0,0,0,0,0,0,0
4826,1058433,0,0,0,0,0,0,0
4827,1063392,1,0,0,0,0,0,0
4828,1100336,1,0,0,0,0,0,0
4829,1008572,0,0,0,0,0,0,0
4830,1220592,1,0,0,0,0,0,0
4831,1051313,0,0,0,0,0,0,0
4832,1174019,0,0,0,0,0,0,0
4833,1189735,1,0,0,0,0,0,0
4834,1279593,0,0,0,0,0,0,0
4835,1119851,0,0,0,0,0,0,0
4836,1159693,0,0,0,0,0,0,0
4837,1206460,0,0,0,0,0,0,0
4838,1195791,0,0,0,0,0,0,0
4839,1140246,0,0,0,0,0,0,0
4840,1178485,0,0,0,0,0,0,0
4841,1132354,0,0,0,0,0,0,0
4842,1077512,1,0,0,0,0,0,0
4843,1107104,1,0,0,0,0,0,0
4844,1123105,0,0,0,0,0,0,0
4845,1106086,1,0,0,0,0,0,0
4846,1018339,1,0,0,0,0,0,0
4847,1178789,1,0,0,0,0,0,0
4848,1115056,0,0,0,0,0,0,0
4849,1223563,0,0,0,0,0,0,0
4850,1251013,0,0,0,0,0,0,0
4851,1050482,0,0,0,0,0,0,0
4852,1008264,0,0,0,0,0,0,0
4853,1074003,0,0,0,0,0,0,0
4854,1275204,0,0,0,0,0,0,0
4855,1250008,0,0,0,0,0,0,0
4856,1078807,0,0,0,0,0,0,0
4857,1020972,0,0,0,0,0,0,0
4858,1276476,0,0,0,0,0,0,0
4859,1168803,0,0,0,0,0,0,0
4860,1228033,0,0,0,0,0,0,0
4861,1196683,0,0,0,0,0,0,0
4862,1108080,0,0,0,0,0,0,0
4863,1027938,0,0,0,0,0,0,0
4864,1203606,0,0,0,0,0,0,0
4865,1259458,1,0,0,0,0,0,0
4866,1107066,0,0,0,0,0,0,0
4867,1035334,1,0,0,0,0,0,0
4868,1129313,0,0,0,0,0,0,0
4869,1110021,0,0,0,0,0,0,0
4870,1019902,0,0,0,0,0,0,0
4871,1033033,0,0,0,0,0,0,0
4872,1186846,0,0,0,0,0,0,0
4873,1160955,0,0,0,0,0,0,0
4874,1277492,0,0,0,0,0,0,0
4875,1100309,0,0,0,0,0,0,0
4876,1023384,0,0,0,0,0,0,0
4877,1196243,0,0,0,0,0,0,0
4878,1032886,0,0,0,0,0,0,0
4879,1234448,0,0,0,0,0,0,0
4880,1178602,0,0,0,0,0,0,0
4881,1274990,0,0,0,0,0,0,0
4882,1050994,1,0,0,0,0,0,0
4883,1112473,0,0,0,0,0,0,0
4884,1217948,0,0,0,0,0,0,0
4885,1276450,1,0,0,0,0,0,0
4886,1020231,1,0,0,0,0,0,0
4887,1267633,1,0,0,0,0,0,0
4888,1089495,1,0,0,0,0,0,0
4889,1276258,1,0,0,0,0,0,0
4890,1189872,1,0,0,0,0,0,0
4891,1159628,0,0,0,0,0,0,0
4892,1025362,0,0,0,0,0,0,0
4893,1015628,0,0,0,0,0,0,0
4894,1142580,0,0,0,0,0,0,0
4895,1037854,0,0,0,0,0,0,0
4896,1160026,0,0,0,0,0,0,0
4897,1255131,0,0,0,0,0,0,0
4898,1255516,0,0,0,0,0,0,0
4899,1003195,1,0,0,0,0,0,0
4900,1118774,1,0,0,0,0,0,0
4901,1223999,0,0,0,0,0,0,0
4902,1221785,0,0,0,0,0,0,0
4903,1210437,0,0,0,0,0,0,0
4904,1264198,0,0,0,0,0,0,0
4905,1109617,0,0,0,0,0,0,0
4906,1203037,0,0,0,0,0,0,0
4907,1248172,0,0,0,0,0,0,0
4908,1025144,0,0,0,0,0,0,0
4909,1258953,0,0,0,0,0,0,0
4910,1090845,1,0,0,0,0,0,0
4911,1107936,0,0,0,0,0,0,0
4912,1259192,0,0,0,0,0,0,0
4913,1101777,0,0,0,0,0,0,0
4914,1169884,0,0,0,0,0,0,0
4915,1248430,0,0,0,0,0,0,0
4916,1231048,1,0,0,0,0,0,0
4917,1236492,0,0,0,0,0,0,0
4918,1114470,1,0,0,0,0,0,0
4919,1195354,0,0,0,0,0,0,0
4920,1152836,0,0,0,0,0,0,0
4921,1061884,0,0,0,0,0,0,0
4922,1002325,0,0,0,0,0,0,0
4923,1244292,1,0,0,0,0,0,0
4924,1225807,1,0,0,0,0,0,0
4925,1211447,0,0,0,0,0,0,0
4926,1165148,1,0,0,0,0,0,0
4927,1247080,0,0,0,0,0,0,0
4928,1235772,0,0,0,0,0,0,0
4929,1191868,1,0,0,0,0,0,0
4930,1162278,0,0,0,0,0,0,0
4931,1024526,0,0,0,0,0,0,0
4932,1152313,0,0,0,0,0,0,0
4933,1111200,0,0,0,0,0,0,0
4934,1044929,0,0,0,0,0,0,0
4935,1151061,0,0,0,0,0,0,0
4936,1017318,0,0,0,0,0,0,0
4937,1092014,0,0,0,0,0,0,0
4938,1022118,1,0,0,0,0,0,0
4939,1027264,0,0,0,0,0,0,0
4940,1085246,1,0,0,0,0,0,0
4941,1209401,0,0,0,0,0,0,0
4942,1005369,1,0,0,0,0,0,0
4943,1011366,0,0,0,0,0,0,0
4944,1120551,0,0,0,0,0,0,0
4945,1117879,0,0,0,0,0,0,0
4946,1024598,0,0,0,0,0,0,0
4947,1258396,0,0,0,0,0,0,0
4948,1057562,0,0,0,0,0,0,0
4949,1030582,1,0,0,0,0,0,0
4950,1008359,0,0,0,0,0,0,0
4951,1202365,1,0,0,0,0,0,0
4952,1274479,0,0,0,0,0,0,0
4953,1191410,0,0,0,0,0,0,0
4954,1055392,1,0,0,0,0,0,0
4955,1169685,1,0,0,0,0,0,0
4956,1032172,0,0,0,0,0,0,0
4957,1141425,1,0,0,0,0,0,0
4958,1200422,0,0,0,0,0,0,0
4959,1198677,0,0,0,0,0,0,0
4960,1244985,0,0,0,0,0,0,0
4961,1099550,0,0,0,0,0,0,0
4962,1054537,1,0,0,0,0,0,0
4963,1173968,0,0,0,0,0,0,0
4964,1098221,0,0,0,0,0,0,0
4965,1125097,0,0,0,0,0,0,0
4966,1096791,0,0,0,0,0,0,0
4967,1149000,0,0,0,0,0,0,0
4968,1193819,0,0,0,0,0,0,0
4969,1063263,0,0,0,0,0,0,0
4970,1222120,0,0,0,0,0,0,0
4971,1139047,0,0,0,0,0,0,0
4972,1251599,0,0,0,0,0,0,0
4973,1035830,0,0,0,0,0,0,0
4974,1040351,1,0,0,0,0,0,0
4975,1226104,0,0,0,0,0,0,0
4976,1162990,0,0,0,0,0,0,0
4977,1256851,0,0,0,0,0,0,0
4978,1204491,0,0,0,0,0,0,0
4979,1218653,0,0,0,0,0,0,0
4980,1087522,0,0,0,0,0,0,0
4981,1157320,0,0,0,0,0,0,0
4982,1273673,0,0,0,0,0,0,0
4983,1105630,0,0,0,0,0,0,0
4984,1238681,0,0,0,0,0,0,0
4985,1235548,1,0,0,0,0,0,0
4986,1273896,1,0,0,0,0,0,0
4987,1119847,0,0,0,0,0,0,0
4988,1132361,1,0,0,0,0,0,0
4989,1271777,0,0,0,0,0,0,0
4990,1126503,1,0,0,0,0,0,0
4991,1128676,0,0,0,0,0,0,0
4992,1044679,0,0,0,0,0,0,0
4993,1114667,0,0,0,0,0,0,0
4994,1091577,1,0,0,0,0,0,0
4995,1258560,0,0,0,0,0,0,0
4996,1180755,1,0,0,0,0,0,0
4997,1108748,0,0,0,0,0,0,0
4998,1093255,0,0,0,0,0,0,0
4999,1230634,0,0,0,0,0,0,0
5000,1220808,0,0,0,0,0,0,0
5001,1076323,0,0,0,0,0,0,0
5002,1190150,0,0,0,0,0,0,0
5003,1109421,0,0,0,0,0,0,0
5004,1171492,1,0,0,0,0,0,0
5005,1019560,0,0,0,0,0,0,0
5006,1099071,0,0,0,0,0,0,0
5007,1192003,0,0,0,0,0,0,0
5008,1279487,0,0,0,0,0,0,0
5009,1127126,0,0,0,0,0,0,0
5010,1122274,0,0,0,0,0,0,0
5011,1021410,1,0,0,0,0,0,0
5012,1103170,1,0,0,0,0,0,0
5013,1145389,0,0,0,0,0,0,0
5014,1071253,1,0,0,0,0,0,0
5015,1185090,0,0,0,0,0,0,0
5016,1183612,0,0,0,0,0,0,0
5017,1111858,0,0,0,0,0,0,0
5018,1242067,0,0,0,0,0,0,0
5019,1264993,0,0,0,0,0,0,0
5020,1080055,0,0,0,0,0,0,0
5021,1035122,0,0,0,0,0,0,0
5022,1189628,1,0,0,0,0,0,0
5023,1070646,0,0,0,0,0,0,0
5024,1067593,0,0,0,0,0,0,0
5025,1012548,0,0,0,0,0,0,0
5026,1050048,1,0,0,0,0,0,0
5027,1058873,0,0,0,0,0,0,0
5028,1186388,0,0,0,0,0,0,0
5029,1230710,0,0,0,0,0,0,0
5030,1064295,0,0,0,0,0,0,0
5031,1185600,0,0,0,0,0,0,0
5032,1001465,0,0,0,0,0,0,0
5033,1033655,0,0,0,0,0,0,0
5034,1251698,0,0,0,0,0,0,0
5035,1187287,0,0,0,0,0,0,0
5036,1069946,0,0,0,0,0,0,0
5037,1192406,0,0,0,0,0,0,0
5038,1049448,0,0,0,0,0,0,0
5039,1181803,1,0,0,0,0,0,0
5040,1226281,0,0,0,0,0,0,0
5041,1192831,0,0,0,0,0,0,0
5042,1131184,0,0,0,0,0,0,0
5043,1113320,0,0,0,0,0,0,0
5044,1092047,0,0,0,0,0,0,0
5045,1207266,0,0,0,0,0,0,0
5046,1152616,0,0,0,0,0,0,0
5047,1068320,0,0,0,0,0,0,0
5048,1120394,0,0,0,0,0,0,0
5049,1192417,0,0,0,0,0,0,0
5050,1224178,0,0,0,0,0,0,0
5051,1081444,0,0,0,0,0,0,0
5052,1140718,0,0,0,0,0,0,0
5053,1136426,0,0,0,0,0,0,0
5054,1033794,0,0,0,0,0,0,0
5055,1177063,0,0,0,0,0,0,0
5056,1103838,0,0,0,0,0,0,0
5057,1151653,1,0,0,0,0,0,0
5058,1155579,1,0,0,0,0,0,0
5059,1279425,0,0,0,0,0,0,0
5060,1232877,0,0,0,0,0,0,0
5061,1055365,0,0,0,0,0,0,0
5062,1207890,1,0,0,0,0,0,0
5063,1129805,1,0,0,0,0,0,0
5064,1016335,1,0,0,0,0,0,0
5065,1026560,0,0,0,0,0,0,0
5066,1198247,0,0,0,0,0,0,0
5067,1209461,0,0,0,0,0,0,0
5068,1243517,0,0,0,0,0,0,0
5069,1212384,0,0,0,0,0,0,0
5070,1181192,0,0,0,0,0,0,0
5071,1063040,1,0,0,0,0,0,0
5072,1247312,0,0,0,0,0,0,0
5073,1158144,1,0,0,0,0,0,0
5074,1213761,0,0,0,0,0,0,0
5075,1038040,0,0,0,0,0,0,0
5076,1065139,0,0,0,0,0,0,0
5077,1093139,0,0,0,0,0,0,0
5078,1126130,1,0,0,0,0,0,0
5079,1166631,0,0,0,0,0,0,0
5080,1089898,0,0,0,0,0,0,0
5081,1163536,0,0,0,0,0,0,0
5082,1153717,1,0,0,0,0,0,0
5083,1149366,0,0,0,0,0,0,0
5084,1180263,0,0,0,0,0,0,0
5085,1269773,0,0,0,0,0,0,0
5086,1103777,0,0,0,0,0,0,0
5087,1037385,0,0,0,0,0,0,0
5088,1005914,0,0,0,0,0,0,0
5089,1031940,0,0,0,0,0,0,0
5090,1147628,0,0,0,0,0,0,0
5091,1085369,1,0,0,0,0,0,0
5092,1255804,1,0,0,0,0,0,0
5093,1268806,0,0,0,0,0,0,0
5094,1019016,0,0,0,0,0,0,0
